2.891531,2.258795,2.672387,0.772235,1.521266,0.740977,1.941172,0.783217,0.767401,0.479088,0.180247,0.091224,
3.212920,2.713794,1.878683,0.898753,1.140890,1.593211,1.059381,0.577504,1.221515,0.244305,0.799696,0.136725,
3.364999,1.944311,1.060961,-0.432715,1.794577,1.865932,1.885998,0.644226,0.343595,-0.088990,0.221098,0.110066,
2.832662,1.321378,1.716663,0.639417,0.968310,1.334486,2.276319,0.323840,0.172495,0.225564,0.615385,0.096495,
2.850565,1.967468,2.504105,1.373578,2.030748,1.527962,1.205975,0.531181,0.896915,0.333395,0.625791,0.112440,
3.225227,2.474970,1.937080,1.280253,1.820222,1.188943,1.943463,0.641727,0.831450,0.137700,0.555604,0.121387,
3.003610,1.962488,1.900812,1.246677,1.761028,1.216719,1.694633,0.744062,0.907679,0.175954,0.366663,0.097212,
3.277703,1.786853,1.667264,0.755518,1.705142,1.931168,2.597413,-0.028670,0.851157,0.371458,0.153113,0.110320,
3.177940,2.017639,1.960562,0.588310,2.113963,1.842187,1.549474,0.903556,0.515574,0.292408,0.620285,0.130804,
3.084401,1.955851,1.641430,1.039441,1.982807,1.171671,1.600882,1.535785,1.063269,0.850966,0.415527,0.091888,
3.429558,2.203496,1.998783,0.076731,1.867636,1.970812,1.102901,0.016709,0.349716,-0.071060,0.351917,0.135835,
3.527575,3.345613,2.593801,4.322049,-1.597372,-1.180439,0.208228,0.176452,-0.296723,-0.818307,0.293195,0.042948,
3.753436,3.235379,1.828074,2.802265,0.899071,0.205606,1.795826,0.664508,-0.510678,-0.097808,0.509704,0.112911,
3.941332,4.803187,2.571488,3.185669,1.327057,0.881031,1.022350,0.491058,0.550353,-0.094120,0.410803,0.039280,
4.435061,4.745667,2.376947,2.896890,1.331422,-0.912518,-0.014930,0.241888,0.339329,-0.552419,0.470282,0.106552,
3.894492,3.728794,0.265825,2.924881,2.623295,0.010970,0.091976,0.870888,1.536349,-0.060445,0.419363,0.020182,
3.592321,2.789993,-0.671026,0.716704,2.641983,0.102227,1.669458,1.505366,1.692706,-0.102069,0.691591,0.039029,
3.075872,1.430925,-2.078475,0.877402,2.425436,2.269392,2.089296,2.195561,1.654225,-0.731592,0.209080,-0.125543,
2.999571,0.378064,-2.216068,0.766424,2.881774,3.564745,3.290147,1.113786,0.505635,-0.703001,0.250729,0.015974,
2.691010,0.158673,-2.522218,-0.082269,4.001123,3.220204,1.957809,0.756041,0.375536,-0.536226,0.165710,-0.011908,
2.825942,0.151266,-2.656934,0.403968,4.595294,2.221075,1.908229,2.396509,-0.139798,-0.573344,0.144706,0.077514,
3.697061,0.828949,0.532345,2.724423,3.179655,3.034545,2.480690,-0.086396,1.094931,-0.239912,0.337784,0.146032,
3.850950,-0.119660,0.499045,2.941029,3.312380,2.146459,3.187452,1.124021,0.746948,0.076797,-0.019970,0.122799,
3.972344,-0.570731,0.901007,0.916997,3.148223,2.105361,3.332551,1.807892,0.385937,0.185509,0.070111,0.105829,
3.845986,0.699774,1.002213,3.014506,3.507620,1.712674,3.423328,0.840651,0.864236,-0.127133,-0.089836,0.142498,
3.866938,0.782013,0.568791,1.909844,2.873000,2.185338,2.585916,1.032720,0.880705,-0.475864,-0.118406,0.134799,
3.659472,1.979708,1.149753,0.268917,2.330428,1.773331,2.556741,1.139880,0.413077,-0.240179,0.452552,0.165339,
3.997368,1.405658,1.300447,0.601728,1.651224,2.149831,2.815939,0.061123,0.373418,0.444454,0.229795,0.122109,
3.915062,-0.031029,0.431149,-0.749608,-2.583679,0.512671,0.456792,1.285057,0.637319,0.690880,0.239644,0.084891,
3.661784,0.325609,0.985070,0.313860,-2.895037,-0.234155,1.123070,0.793038,1.527196,0.462996,0.267615,0.107053,
3.255055,0.812681,1.263790,0.985095,-0.144960,0.996252,2.681737,0.962351,1.254151,0.551489,0.368218,0.032019,
3.368567,1.198340,1.156513,1.079403,0.122338,0.051957,3.016382,0.670407,2.157095,0.732685,0.313901,0.009246,
3.693325,1.369163,0.746115,0.794705,-0.040447,2.085135,2.413430,-0.072665,0.763803,0.060604,0.408989,0.109851,
3.430961,1.696535,1.931043,0.705212,1.122514,0.084745,2.259051,1.138820,1.285550,1.065757,0.476406,0.100141,
3.633468,2.001979,1.358963,0.865895,1.277249,1.165767,2.004818,1.020730,1.120908,0.666357,0.209433,0.066622,
3.567593,2.110138,1.538010,0.618350,1.431879,1.100035,1.862551,0.692330,0.722584,0.787617,0.512100,0.129456,
3.635057,1.885399,2.227216,0.357701,0.328624,1.265045,1.150217,0.951963,0.893973,1.191875,0.449188,0.090488,
3.734899,1.555038,1.511663,-0.024597,0.574593,0.842120,1.749149,-0.005087,1.215317,0.241738,0.325948,0.129675,
3.403793,2.471930,2.012509,0.592058,1.821855,1.651059,1.920032,0.311058,1.018097,0.782493,0.364724,0.137199,
3.325427,1.897043,1.425657,1.212896,1.809195,0.653423,2.291499,0.834472,1.017413,0.391960,0.352192,0.105679,
3.635066,2.034153,2.127321,1.578286,1.971221,1.437075,2.123138,0.249745,0.338604,0.506075,0.337935,0.108269,
3.633308,1.827501,2.209546,-1.034440,1.582520,0.842431,1.263308,0.796652,1.320377,0.744648,0.529262,0.164976,
3.804554,1.717061,0.936610,0.004298,1.461571,1.359176,2.093153,0.551140,0.414426,0.073141,0.345791,0.130050,
3.448423,1.563850,0.987743,1.346514,1.161264,1.874682,1.986172,-0.024261,0.952449,0.525225,0.513754,0.100988,
3.470867,1.635783,1.199449,1.021413,1.714197,2.182263,1.998399,0.391059,0.364326,0.108217,-0.060500,0.056729,
3.443889,1.675341,1.811917,0.365355,1.969194,2.042981,1.248188,0.544837,0.784187,0.062660,0.592879,0.134175,
3.552016,1.952428,1.509542,-0.056016,0.905405,0.567162,2.064325,0.551826,1.210902,0.420571,0.320149,0.078204,
3.798383,1.927093,1.114677,-0.736340,1.351058,1.545134,2.148109,0.325896,0.240597,0.242175,0.344476,0.147340,
3.417037,1.335126,1.564663,-0.172522,1.050362,0.626220,1.258317,1.021280,0.810873,0.594826,0.268027,0.063753,
3.279759,2.164614,1.571245,0.462837,2.089163,1.577240,2.138439,1.168616,0.939202,-0.022619,0.253782,0.093824,
3.468764,1.972467,0.551877,0.591480,1.694753,1.320871,1.547427,0.789612,0.229351,0.164764,0.478739,0.128670,
3.295920,2.502943,1.108073,0.313478,0.607510,1.861361,1.377906,0.394360,1.039152,0.406142,0.664785,0.133458,
3.820609,1.708561,1.263345,0.211915,1.299717,0.963789,2.018032,0.571179,0.866105,0.461859,0.761522,0.198031,
3.552698,1.878333,1.514706,0.334403,1.925532,1.686211,1.981822,0.788444,0.987485,0.090247,0.347513,0.125850,
3.222957,2.120441,1.905376,0.520367,1.394318,1.604777,2.160495,1.433323,1.324941,-0.048079,0.217957,0.075400,
3.300714,2.431567,1.658440,0.787160,1.485088,1.363992,1.328107,-0.136581,0.870609,0.686167,0.645234,0.145047,
3.304295,1.249606,1.490817,0.515308,1.623706,0.939356,1.352688,0.084792,0.435237,-0.131341,0.465106,0.154590,
3.169593,1.654812,1.623155,0.099582,1.308648,1.045652,1.633278,0.546836,0.621868,0.717577,0.404388,0.096336,
3.278766,2.327028,1.470278,0.530178,3.244270,2.236538,2.401167,0.667263,0.872263,0.445002,0.309155,0.153975,
3.374405,1.738074,1.454807,1.239988,1.844441,1.792325,1.974797,0.529736,1.213646,0.695751,0.261783,0.088296,
3.572595,1.114993,1.280146,0.482661,1.723481,1.588583,1.440478,0.951922,0.994482,1.167453,0.232054,0.020944,
2.834501,1.622695,0.493708,0.128116,1.862900,0.983394,2.564605,0.479629,0.633628,0.372284,0.510590,0.111876,
3.646587,1.976877,1.564401,0.937831,1.412878,0.754317,1.579517,0.822118,0.790075,0.910536,0.417718,0.104640,
3.622767,1.736542,1.369652,1.802970,1.571776,1.555889,1.300070,0.015791,1.348114,0.666535,0.539139,0.110393,
3.228979,1.364879,2.158879,0.861746,1.486754,1.332704,2.301722,0.351190,0.813769,0.520864,0.295281,0.105115,
3.128198,2.276448,1.731434,1.830804,1.004348,1.430984,1.463628,0.307392,0.729512,-0.091632,0.523735,0.078143,
3.748136,1.802140,1.177216,0.551164,1.994382,0.692855,2.230071,0.247214,1.035637,0.576189,0.512568,0.163914,
3.406344,2.024583,1.905397,0.577740,1.635209,1.137817,1.475107,0.105185,0.674095,0.554025,0.354398,0.122026,
3.822417,0.617922,1.571678,0.488797,1.380777,1.469919,1.810168,0.976658,-0.051727,0.410431,0.137370,0.034037,
3.561453,0.928823,0.296261,0.719100,1.597199,2.296989,1.885999,0.722230,1.061675,-0.518947,0.208398,0.127761,
3.756287,1.946907,0.504869,0.224032,2.880885,1.251628,1.448445,-0.128165,1.172524,-0.321529,0.231451,0.092656,
3.669857,1.286590,0.846268,0.435777,2.910676,1.824330,1.382064,0.779787,1.133923,0.185634,0.268204,0.102427,
3.657009,2.164728,1.115001,0.369720,0.995943,1.377648,0.956252,0.569372,0.910510,0.684679,0.561141,0.128602,
4.112638,1.612779,1.499649,-0.249450,1.160974,1.475691,1.855838,0.402505,0.770897,-0.216319,0.207754,0.143682,
3.272378,1.950215,0.957284,1.414772,2.429816,1.485465,2.437773,0.470050,0.724752,0.039547,0.473238,0.137580,
3.457927,1.563543,1.323175,0.759968,2.367510,1.848555,1.819901,1.098124,0.198936,0.099105,0.518376,0.146404,
3.677275,1.893283,1.429962,1.358694,1.561658,1.657036,1.890805,-0.224069,0.566057,0.736109,0.773706,0.164572,
3.828743,2.361972,1.351553,0.820070,1.231126,1.072968,1.121973,0.681562,0.722148,0.476403,0.526126,0.137285,
3.414668,1.753669,1.688806,0.993866,2.104392,1.608074,2.255190,0.643739,0.530885,0.151947,0.424041,0.141384,
3.693697,1.960297,1.705791,1.013648,2.319285,0.965240,1.638027,1.090806,0.254992,0.309785,0.586715,0.161413,
3.158198,1.766210,1.966941,0.526280,2.056448,0.997194,0.917577,-0.069283,0.513166,0.705552,0.455512,0.076419,
3.257926,2.455634,1.795376,0.697998,2.366763,1.016674,1.674607,0.521344,0.461967,0.336319,0.416708,0.125382,
3.485175,2.285270,1.469420,0.406723,1.757392,2.158649,2.088905,0.512430,0.939402,0.392982,0.507080,0.148254,
3.495069,2.336510,0.844505,0.736012,2.123442,1.625903,0.938340,0.628221,0.606084,0.193087,0.395572,0.085549,
3.509749,2.400699,1.798791,0.829706,2.372266,2.029459,1.863010,0.520134,0.984453,0.557093,0.327634,0.126168,
3.385378,1.733274,2.112172,0.621052,2.674039,0.329733,1.815681,1.513922,0.685740,0.053446,0.233085,0.115438,
3.372076,1.823871,1.601349,1.348965,2.428054,0.109237,0.881122,0.366428,0.768629,0.450740,0.465532,0.119911,
3.386762,1.674178,1.710862,0.886421,1.720105,0.546917,1.831792,0.913133,0.560873,-0.122148,0.364133,0.109707,
2.294757,0.730268,-0.612534,3.549507,1.028728,1.314229,1.867003,0.568470,0.642070,0.389131,0.197571,0.020641,
3.532970,2.639585,2.306936,0.673437,0.370359,1.431508,2.938210,0.773541,0.831859,0.905750,0.245402,0.071008,
3.380197,2.253038,1.283277,0.801055,1.216152,1.519464,1.822016,0.236188,0.908110,0.212900,0.092927,0.061443,
3.043030,2.022797,1.692340,1.568407,2.976942,1.081667,1.870991,1.074914,0.768761,0.412634,0.455896,0.129984,
0.865841,-0.944139,0.923291,2.798436,4.084038,1.443733,0.549903,0.021713,1.389905,0.556797,0.136037,0.073815,
3.420951,1.741377,1.114466,1.696946,2.226635,0.052442,0.970345,0.466900,1.209812,1.036807,0.482557,0.093671,
3.613433,1.994255,1.584285,0.624847,2.308624,0.933978,1.391634,0.874170,1.010829,0.467080,0.265413,0.096322,
3.550578,2.072627,1.992060,1.383379,2.064437,0.845315,1.327785,1.459796,1.073868,0.137119,0.246031,0.091027,
3.341420,1.470547,1.617604,0.877683,1.669862,1.011098,1.638865,0.271967,0.282464,0.558576,0.150806,0.075065,
3.161653,1.975356,1.883299,0.782650,3.056822,1.805897,1.299861,1.332100,0.914743,0.330659,0.660504,0.126192,
3.649503,2.124655,1.164606,1.037754,2.478030,1.381048,0.780879,0.386467,1.119642,0.383335,0.605325,0.127032,
3.755445,2.084086,1.923910,0.601366,1.648651,1.888190,2.960683,0.278734,1.141877,0.439433,0.324178,0.152356,
3.546945,1.674076,1.156914,1.180204,2.161880,1.119281,1.823359,1.197642,1.145381,0.301603,0.185908,0.084275,
3.550013,1.987833,2.034642,0.697229,0.889762,1.591107,1.889864,0.439017,1.050722,0.556602,0.494592,0.132864,
3.152669,1.948852,2.201699,0.995820,2.018926,1.107725,1.220154,0.484198,1.643507,0.371042,0.287452,0.114893,
3.635564,2.366351,1.812480,1.044039,2.761725,0.112178,1.567839,0.720138,0.030082,-0.164596,0.594372,0.184778,
3.515343,2.247185,1.733473,0.754263,1.743528,1.503735,1.984569,1.008464,1.256925,-0.367688,0.485418,0.129186,
3.497375,2.309489,1.142679,0.368729,1.348699,1.630814,1.668974,0.643341,0.369789,-0.116411,0.076173,0.054204,
3.808696,1.258653,1.473004,0.313502,1.254718,-0.120560,1.512484,0.262338,1.230941,0.680430,0.540981,0.173002,
3.136947,1.917322,2.770013,1.475479,2.119231,0.729838,1.480507,0.601203,0.444884,0.420052,0.384794,0.106026,
3.381951,2.336780,2.245791,1.171931,1.313355,1.352862,1.494970,0.654041,1.457732,0.177861,0.653779,0.147096,
2.830691,1.241397,3.212815,0.323571,0.609373,1.309502,2.564778,-0.104564,0.137261,0.230443,0.395209,0.083196,
2.976067,1.487753,1.672659,0.322712,1.868740,1.756264,2.496302,0.650543,0.047462,0.284949,0.013125,0.097930,
3.059997,1.532440,2.585790,0.790022,1.701455,1.123323,2.067936,0.659190,0.450239,0.722461,0.387915,0.098750,
3.210893,1.753046,1.711721,1.925139,1.984574,1.693672,1.752614,0.855181,0.324265,0.775968,0.451308,0.105528,
3.226171,1.978932,1.866919,1.628610,1.914314,1.710293,1.864967,0.930186,1.201551,0.668444,0.644441,0.136768,
3.402498,2.593531,1.888219,0.499346,1.560353,1.815351,1.867318,1.302801,0.558785,0.594874,0.492922,0.121993,
3.750832,2.304584,1.858729,0.323984,1.258138,1.031034,2.591348,0.701060,0.397861,0.319793,0.220602,0.098899,
3.594324,2.240836,1.210712,0.766112,1.906153,1.763673,1.670725,0.787544,0.415574,0.712274,0.210455,0.085376,
3.677633,1.549568,2.095179,1.596825,1.708304,1.117974,1.612831,0.027515,1.407874,0.980028,0.154965,0.069464,
3.677236,2.581451,2.669679,1.448235,0.974106,0.975779,1.580388,0.567274,0.587969,-0.061581,0.750067,0.162653,
3.270392,2.213556,1.065547,0.444083,0.738055,2.097379,1.318114,0.649953,0.662070,0.111799,0.619440,0.114050,
3.622269,2.066621,1.184522,0.442261,2.061869,0.836158,1.708337,0.854450,0.722413,0.178917,0.370905,0.108739,
3.592093,1.909745,1.553106,0.186227,1.917623,0.560675,2.472137,0.861997,0.521486,0.151929,0.272773,0.130600,
3.467438,1.722179,1.382797,0.512640,1.646922,1.407522,1.614553,0.534987,0.734237,0.408236,0.563519,0.137105,
3.253710,2.113452,1.774526,1.306403,1.566525,0.972894,2.059345,0.147847,0.979482,0.433714,0.493207,0.119513,
3.394496,1.962980,1.337452,-1.068695,1.088243,1.453374,0.977209,-0.402145,0.502480,0.148083,0.152069,0.089654,
3.760687,2.321696,1.625941,0.541882,2.087820,1.300987,2.399946,0.838238,1.203139,0.219685,0.635013,0.187843,
3.327885,2.032433,1.708486,0.639587,2.148355,1.987211,2.018389,1.130708,0.848790,0.538488,0.400758,0.118962,
3.506053,2.318768,1.437880,0.449262,1.901744,1.517499,1.503474,1.016103,0.951399,0.358023,0.557948,0.126548,
3.345698,1.944592,1.337834,0.294951,2.042430,2.297158,1.089805,0.174682,1.078849,0.471780,0.449864,0.113616,
4.201471,1.811396,1.461258,2.223865,0.540164,-1.672221,1.044561,0.892450,-0.313943,0.203228,0.602011,0.222814,
4.003996,2.933582,1.716199,3.823519,-1.039746,-0.945099,-0.263051,0.788436,-0.465404,-0.129907,0.406510,0.195090,
4.183256,5.004603,1.859344,4.216736,0.287506,0.615288,0.210177,0.196614,0.915376,0.156450,0.563481,0.081075,
4.335997,3.631984,-0.022872,3.630536,1.948524,-1.715305,0.767766,0.627623,1.111621,0.028764,0.405493,0.207689,
4.424420,2.309514,-1.447611,2.264817,1.359259,0.045210,1.128820,1.919858,2.102344,-0.157561,0.468593,0.088284,
3.586026,1.583210,-2.489548,1.549171,2.518096,1.440441,3.414678,2.027520,1.141771,-0.730380,0.116857,0.046491,
3.024697,1.250297,-2.505819,2.034814,3.211407,1.584942,2.885389,1.849294,1.145330,-0.744697,-0.134628,0.016207,
2.768416,1.297992,-2.949877,1.910836,4.162240,1.232923,3.075265,1.922854,0.366731,-0.267845,-0.333449,0.172905,
3.311917,0.496070,-3.227524,2.183895,2.821974,3.250311,2.476193,2.062385,0.789401,-1.144178,0.225086,0.087785,
3.513527,1.503810,-0.193422,2.807553,2.774307,2.592041,2.302731,1.555861,0.459142,-0.544485,0.164982,0.151813,
3.846518,1.151992,-1.749772,2.522909,4.665968,1.625045,2.340934,1.652519,0.914363,-0.619401,0.001671,0.234374,
3.621011,1.080631,-2.048996,1.520418,3.851959,2.148225,2.526486,2.446751,0.680271,-0.573798,0.128795,0.197192,
3.894605,1.098909,-1.197470,2.758742,3.423686,2.341415,2.107156,1.559552,0.701513,-0.601539,0.173878,0.216736,
3.867420,1.677886,-0.300590,1.331781,4.105804,1.845754,2.353165,0.817464,0.380653,-0.485523,0.084990,0.166998,
3.729681,1.035283,0.231254,1.653729,3.510560,2.129541,2.143282,1.222956,0.325433,-0.413677,0.259372,0.216708,
3.998769,1.988357,0.960665,1.372623,2.766064,1.409433,1.021885,1.376948,1.156972,0.153679,0.404100,0.122477,
4.495193,0.820914,0.958490,-0.362681,-0.175886,0.234568,1.626125,0.713932,1.128459,0.770707,0.196842,0.053501,
4.400601,1.311924,2.044842,0.713989,-1.573509,-0.268859,1.752075,1.050750,1.303888,0.882117,0.410218,0.066161,
3.166839,0.978663,1.802177,0.717824,1.026258,0.943011,2.292683,0.791347,1.785619,1.341708,0.255555,0.031946,
3.731395,1.809711,2.015989,0.283054,0.275896,-0.012589,2.296479,0.545324,0.988471,0.932830,0.086611,0.029987,
3.285841,2.233209,1.825111,0.688910,0.905026,2.094885,2.842724,0.196016,0.654058,0.332098,0.566957,0.130710,
3.428983,2.271197,1.863444,1.170541,1.114868,2.018384,1.719110,0.634006,0.827935,0.349336,0.234244,0.084438,
3.462313,2.112211,2.043742,0.235246,2.192960,1.735234,2.335047,0.877401,0.874386,0.622522,0.340901,0.136633,
3.287366,2.170188,2.096513,0.632151,2.528176,0.912021,1.095846,0.847957,1.324767,0.455925,0.590522,0.136110,
3.342950,2.135829,1.589559,0.544742,2.023999,0.680223,0.796234,0.542752,0.250871,0.392073,0.293717,0.075872,
3.856219,1.868316,1.355001,0.484579,2.116517,0.590894,1.650158,0.408317,0.452500,0.750653,0.474411,0.147006,
3.688614,2.221497,1.899512,0.366716,1.864895,1.948899,2.338663,0.499016,0.657128,0.473713,0.168706,0.114267,
3.614653,2.339999,1.473002,0.716527,1.916611,1.551952,1.958268,0.778597,1.298963,0.029386,0.353569,0.110013,
3.448119,2.938487,1.954697,0.917862,2.402410,1.672709,2.014238,0.382058,0.614974,0.231031,0.462301,0.139573,
3.295726,2.174065,2.350742,0.802184,2.327890,0.821646,1.794270,0.835935,0.712608,0.745418,0.308984,0.117186,
3.844668,2.156290,2.714144,-0.259690,2.013778,2.227678,1.202324,0.941438,0.412562,0.440816,0.505574,0.139703,
3.364736,2.062957,1.656539,-0.039923,1.965097,1.939206,2.711019,0.607347,-0.255322,0.537235,0.332758,0.148774,
3.544394,1.871806,1.058159,0.419795,2.133429,0.703004,1.197814,0.434207,1.061002,0.428383,0.420822,0.109634,
3.484298,2.198550,2.089672,0.902570,1.426331,1.469301,2.057231,0.268620,0.513604,0.731504,0.481614,0.132276,
3.411602,2.229240,1.796388,0.498953,2.416316,1.513322,0.669394,0.366459,1.022577,0.873618,0.564276,0.119449,
3.939453,2.161395,1.852974,0.733409,1.385908,0.982653,1.632093,-0.367447,-0.071280,0.080753,0.288062,0.116223,
3.589768,1.718325,1.497512,-0.144385,1.000747,1.167465,1.821340,0.280541,0.472375,0.402825,0.381820,0.123922,
3.764920,2.097504,1.609431,0.794563,1.608073,1.758097,1.611013,0.971819,1.252488,0.218543,0.156816,0.075122,
3.300898,1.539033,1.647435,0.693430,2.555239,1.250560,1.466380,0.985861,1.126072,0.388315,0.591185,0.136755,
3.623996,2.270016,2.003274,0.787261,0.963678,0.350452,0.815972,0.268631,0.834510,-0.035996,0.264217,0.091434,
3.184293,2.103015,1.629696,0.318373,1.255518,1.296728,1.654263,0.343117,0.438920,0.816398,0.396902,0.105556,
3.909962,2.278040,1.222026,0.824319,1.814782,1.302473,2.127285,-0.020577,0.647092,0.846450,0.198936,0.091479,
3.447007,2.017005,2.219680,0.823286,2.087941,1.982984,2.106930,0.528382,0.727202,0.363334,0.481345,0.153471,
3.569308,1.915409,2.341576,1.377263,0.881874,1.194465,1.594258,0.476173,1.179988,0.572324,0.467657,0.127067,
3.308198,2.183200,1.748375,1.046538,1.116811,0.064785,0.819726,0.411619,1.454163,0.129209,0.317448,0.103666,
3.493058,2.497292,2.326027,1.598548,1.753973,1.382843,0.816765,0.447926,0.994581,0.258568,0.402901,0.108930,
3.252820,1.871730,2.030371,0.332057,1.442463,1.975182,2.576020,0.360020,-0.302002,0.364414,0.169898,0.097685,
3.452882,2.302151,2.232609,0.398169,1.103422,2.090636,2.548854,0.595300,0.223397,-0.039937,0.680995,0.160902,
3.488784,1.852125,1.519273,1.331832,2.430522,1.472174,1.181064,0.724135,0.559723,0.200353,0.410630,0.116848,
3.067897,1.534248,1.573308,1.148239,1.679212,1.499790,1.551983,0.477996,1.064830,0.181688,0.622108,0.103702,
3.359892,2.149243,2.188643,0.319712,1.576731,1.472075,1.697173,-0.250968,0.138426,-0.045263,0.295947,0.131897,
3.572926,2.481408,1.530098,-0.054056,1.053489,1.133185,1.702716,0.976486,0.736585,0.981053,0.602984,0.143222,
3.309439,2.388299,1.552277,0.286257,2.162187,1.286630,1.430445,-0.412869,0.366772,0.301034,0.423977,0.149078,
3.203140,1.563544,1.465763,0.383366,2.362192,0.589869,1.528586,0.708061,0.832519,0.219065,0.112637,0.099868,
3.452955,2.000736,1.313402,2.207014,1.397874,1.329955,1.831531,0.492887,0.647955,0.678057,0.877264,0.154236,
3.613955,1.744488,1.605468,1.359039,0.708581,1.513007,1.506634,-0.589538,0.405904,-0.028111,0.750321,0.152375,
3.524279,2.132666,1.715423,0.223092,1.098145,0.862749,1.100404,0.404773,0.670990,0.107763,0.464218,0.111023,
3.938323,2.175675,1.192800,0.905975,1.723481,1.209337,1.484584,0.419369,0.962330,0.609549,0.436091,0.121060,
3.203720,2.251968,1.344433,0.635588,1.906462,1.324408,1.680472,0.748603,0.485132,0.145870,0.397962,0.102034,
3.185064,1.837728,1.897868,-0.029195,2.228235,1.144173,2.140516,0.655800,0.527224,0.254040,0.322385,0.127649,
3.320090,2.287875,1.165513,0.074386,1.677936,1.393434,1.738788,0.631686,0.978124,0.550498,0.466765,0.118387,
3.446318,1.638715,1.768684,0.844817,2.381162,0.567603,1.232298,0.938561,0.165115,0.113887,0.318273,0.105627,
3.737876,2.402826,2.134534,-0.158705,1.363980,1.405352,1.887391,1.228586,0.893402,0.720291,0.358684,0.103173,
3.394538,2.019171,1.688199,0.694430,1.753306,1.421581,2.018488,0.016878,0.939821,0.597530,0.365581,0.125426,
3.439547,1.500932,2.314765,1.235170,2.138066,0.214392,1.959445,0.686316,0.403458,-0.142136,0.702362,0.208025,
3.536365,1.607155,2.035633,1.772788,2.122211,0.462141,1.936031,0.967196,0.555139,0.389270,0.755638,0.185810,
3.446549,1.875900,1.810629,1.097061,0.995081,0.889846,1.840423,0.992229,0.858085,0.481499,0.359913,0.093007,
3.317934,1.821401,1.808796,0.216667,2.144384,0.601907,2.778014,0.966983,0.569714,0.227612,0.350973,0.146370,
3.643961,1.134647,1.959894,1.075608,2.008038,-0.379057,1.447695,1.249891,1.181447,-0.045203,0.532117,0.218118,
3.177974,1.974203,1.857393,1.929060,1.425404,1.144598,1.122739,1.168469,0.741187,-0.071130,0.579276,0.122950,
3.464499,2.025932,1.628795,1.800299,2.315175,0.651876,1.412002,1.228407,1.209492,1.032209,0.658451,0.148493,
3.511404,1.922115,1.466177,1.359032,2.485339,-0.001444,0.601070,1.529912,1.815341,0.792746,0.010877,0.045090,
